cap_round,college_code,college_name,branch_code,branch_name,status,level,category,cutoff_rank,cutoff_percentile
CAP1,16006,COEP Technological University,1600629310,Electrical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,DEFSCS,23368,93.203117
CAP1,16006,COEP Technological University,1600629310,Electrical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,TFWS,5909,98.2765883
CAP1,16006,COEP Technological University,1600629310,Electrical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,ORPHAN,6034,98.2592149
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,GOPENS,736,99.7297297
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,GSCS,5668,98.3580268
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,GSTS,19267,94.434629
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,GVJS,3665,98.9097204
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,GNT1S,2218,99.3006993
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,GNT2S,1941,99.3822394
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,GNT3S,1528,99.4967079
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,GOBCS,1219,99.585149
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,GSEBCS,1475,99.5104535
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,LOPENS,1117,99.6143295
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,LSCS,9855,97.1938598
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,LSTS,32088,90.6221224
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,LVJS,14819,95.7427005
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,LNT1S,4399,98.7167869
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,LNT2S,2921,99.1082756
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,LOBCS,1636,99.4678977
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,LSEBCS,1383,99.5354685
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,PWDSCS,17016,95.0790084
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,DEFSCS,69558,78.6137148
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,TFWS,23848,93.0581679
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,ORPHAN,16011,95.403522
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,EWS,3258,99.0185463
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,EWS,3646,98.9141637
CAP1,16006,COEP Technological University,1600637210,Electronics and Telecommunication Engg,Status: University Autonomous Home University : Autonomous Institute,State Level,ORPHAN,956,99.6618442
CAP1,16006,COEP Technological University,1600646410,Instrumentation and Control Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GOPENS,1814,99.414838
CAP1,16006,COEP Technological University,1600646410,Instrumentation and Control Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GSCS,10234,97.0921673
CAP1,16006,COEP Technological University,1600646410,Instrumentation and Control Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GSTS,41237,87.7787039
CAP1,16006,COEP Technological University,1600646410,Instrumentation and Control Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GVJS,9787,97.2146575
CAP1,16006,COEP Technological University,1600646410,Instrumentation and Control Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GNT1S,6279,98.1874979
CAP1,16006,COEP Technological University,1600646410,Instrumentation and Control Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GNT2S,5484,98.4071801
CAP1,16006,COEP Technological University,1600646410,Instrumentation and Control Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GOBCS,2443,99.2447552
CAP1,16006,COEP Technological University,1600646410,Instrumentation and Control Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GSEBCS,3996,98.8156946
CAP1,16006,COEP Technological University,1600646410,Instrumentation and Control Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LOPENS,2932,99.1082756
CAP1,16006,COEP Technological University,1600646410,Instrumentation and Control Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LSCS,11919,96.5830721
CAP1,16006,COEP Technological University,1600646410,Instrumentation and Control Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LSTS,57613,82.5532062
CAP1,16006,COEP Technological University,1600646410,Instrumentation and Control Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LNT3S,8864,97.4622675
CAP1,16006,COEP Technological University,1600646410,Instrumentation and Control Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LOBCS,3520,98.9392743
CAP1,16006,COEP Technological University,1600646410,Instrumentation and Control Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LSEBCS,6655,98.0856128
CAP1,16006,COEP Technological University,1600646410,Instrumentation and Control Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,PWDOPENS,33208,90.1729075
CAP1,16006,COEP Technological University,1600646410,Instrumentation and Control Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,DEFOPENS,5856,98.2863114
CAP1,16006,COEP Technological University,1600646410,Instrumentation and Control Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,TFWS,2147,99.3153358
CAP1,16006,COEP Technological University,1600646410,Instrumentation and Control Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,EWS,81729,74.5404987
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GOPENS,1756,99.4352449
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GSCS,9889,97.1832984
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GSTS,40587,87.9466479
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GVJS,4921,98.5609164
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GNT1S,9089,97.3993376
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GNT2S,5708,98.3424804
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GNT3S,2229,99.3006993
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GOBCS,2791,99.1507506
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GSEBCS,3820,98.8506155
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LOPENS,3005,99.0908422
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LSCS,16990,95.1080209
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LSTS,30424,91.0675835
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LVJS,7667,97.7946794
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LNT1S,7907,97.7290277
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LNT2S,9665,97.2306072
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LOBCS,5190,98.4861488
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LSEBCS,6685,98.0845148
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,PWDOPENS,44794,86.675963
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,PWDSCS,129275,54.1537389
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,DEFOPENS,74199,77.0149774
CAP1,16006,COEP Technological University,1600661210,Mechanical Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,DEFSCS,105092,65.5190641
CAP1,16006,COEP Technological University,1600662710,Manufacturing Science and Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GOPENS,3105,99.0556065
CAP1,16006,COEP Technological University,1600662710,Manufacturing Science and Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GSCS,14626,95.8038869
CAP1,16006,COEP Technological University,1600662710,Manufacturing Science and Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GSTS,44533,86.7181467
CAP1,16006,COEP Technological University,1600662710,Manufacturing Science and Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GVJS,10240,97.0921673
CAP1,16006,COEP Technological University,1600662710,Manufacturing Science and Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GNT1S,12469,96.4193661
CAP1,16006,COEP Technological University,1600662710,Manufacturing Science and Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GNT2S,5986,98.2649788
CAP1,16006,COEP Technological University,1600662710,Manufacturing Science and Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GOBCS,4268,98.7329183
CAP1,16006,COEP Technological University,1600662710,Manufacturing Science and Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,GSEBCS,6360,98.1729808
CAP1,16006,COEP Technological University,1600662710,Manufacturing Science and Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LOPENS,5146,98.4934988
CAP1,16006,COEP Technological University,1600662710,Manufacturing Science and Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LSCS,24211,92.933589
CAP1,16006,COEP Technological University,1600662710,Manufacturing Science and Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LSTS,74366,76.9322569
CAP1,16006,COEP Technological University,1600662710,Manufacturing Science and Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LVJS,26095,92.3826851
CAP1,16006,COEP Technological University,1600662710,Manufacturing Science and Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LNT3S,14532,95.830721
CAP1,16006,COEP Technological University,1600662710,Manufacturing Science and Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LOBCS,8764,97.4991292
CAP1,16006,COEP Technological University,1600662710,Manufacturing Science and Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,LSEBCS,8019,97.7126908
CAP1,16006,COEP Technological University,1600662710,Manufacturing Science and Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,PWDOPENS,69395,78.6167398
CAP1,16006,COEP Technological University,1600662710,Manufacturing Science and Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,DEFOPENS,147578,44.5303298
CAP1,16006,COEP Technological University,1600662710,Manufacturing Science and Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,TFWS,8479,97.5647615
CAP1,16006,COEP Technological University,1600662710,Manufacturing Science and Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,ORPHAN,16112,95.3359302
CAP1,16006,COEP Technological University,1600662710,Manufacturing Science and Engineering,Status: University Autonomous Home University : Autonomous Institute,State Level,EWS,3506,98.9469989
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,GOPENS,5522,98.40563
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,GSCS,18553,94.6277162
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,GSTS,62475,81.0403668
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,GVJS,19809,94.2598398
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,GNT1S,14313,95.8806117
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,GNT2S,8893,97.4543824
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,GNT3S,8678,97.513986
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,GOBCS,6875,98.0192922
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,GSEBCS,7122,97.9603197
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,LOPENS,6522,98.1051898
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,LSCS,28723,91.6321516
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,LSTS,70883,78.3357644
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,LNT1S,20709,93.9899228
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,LNT2S,23118,93.2751767
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,LOBCS,8081,97.6870181
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,LSEBCS,10235,97.0921673
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,DEFOPENS,116254,60.4378874
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,TFWS,149108,43.658874
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,ORPHAN,15163,95.635667
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,EWS,24879,92.7307558
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,TFWS,6464,98.1288322
CAP1,16006,COEP Technological University,1600669410,Metallurgy and Material Technology,Status: University Autonomous Home University : Autonomous Institute,State Level,EWS,142029,47.7841578
CAP1,16006,COEP Technological University,1600692110,Artificial Intelligence and Machine Learning,Status: University Autonomous Home University : Autonomous Institute,State Level,GOPENS,352,99.8616482
CAP1,16006,COEP Technological University,1600692110,Artificial Intelligence and Machine Learning,Status: University Autonomous Home University : Autonomous Institute,State Level,GSCS,4698,98.6211176
CAP1,16006,COEP Technological University,1600692110,Artificial Intelligence and Machine Learning,Status: University Autonomous Home University : Autonomous Institute,State Level,GSTS,15757,95.45053
CAP1,16006,COEP Technological University,1600692110,Artificial Intelligence and Machine Learning,Status: University Autonomous Home University : Autonomous Institute,State Level,GNT1S,1035,99.6353457
CAP1,16006,COEP Technological University,1600692110,Artificial Intelligence and Machine Learning,Status: University Autonomous Home University : Autonomous Institute,State Level,GNT2S,2111,99.3347266
CAP1,16006,COEP Technological University,1600692110,Artificial Intelligence and Machine Learning,Status: University Autonomous Home University : Autonomous Institute,State Level,GNT3S,1344,99.5469446
CAP1,16006,COEP Technological University,1600692110,Artificial Intelligence and Machine Learning,Status: University Autonomous Home University : Autonomous Institute,State Level,GOBCS,682,99.7481977
CAP1,16006,COEP Technological University,1600692110,Artificial Intelligence and Machine Learning,Status: University Autonomous Home University : Autonomous Institute,State Level,GSEBCS,715,99.738767
CAP1,16006,COEP Technological University,1600692110,Artificial Intelligence and Machine Learning,Status: University Autonomous Home University : Autonomous Institute,State Level,LOPENS,593,99.773598
CAP1,16006,COEP Technological University,1600692110,Artificial Intelligence and Machine Learning,Status: University Autonomous Home University : Autonomous Institute,State Level,LSCS,6843,98.0215953
CAP1,16006,COEP Technological University,1600692110,Artificial Intelligence and Machine Learning,Status: University Autonomous Home University : Autonomous Institute,State Level,LSTS,18197,94.7424061
CAP1,16006,COEP Technological University,1600692110,Artificial Intelligence and Machine Learning,Status: University Autonomous Home University : Autonomous Institute,State Level,LVJS,11732,96.649817
CAP1,16006,COEP Technological University,1600692110,Artificial Intelligence and Machine Learning,Status: University Autonomous Home University : Autonomous Institute,State Level,LOBCS,946,99.6665096
CAP1,16006,COEP Technological University,1600692110,Artificial Intelligence and Machine Learning,Status: University Autonomous Home University : Autonomous Institute,State Level,LSEBCS,852,99.6967056
CAP1,16006,COEP Technological University,1600692110,Artificial Intelligence and Machine Learning,Status: University Autonomous Home University : Autonomous Institute,State Level,DEFOPENS,12581,96.3986014
CAP1,16006,COEP Technological University,1600692110,Artificial Intelligence and Machine Learning,Status: University Autonomous Home University : Autonomous Institute,State Level,TFWS,19549,94.3275746
CAP1,16006,COEP Technological University,1600692110,Artificial Intelligence and Machine Learning,Status: University Autonomous Home University : Autonomous Institute,State Level,ORPHAN,1975,99.3730408
CAP1,16006,COEP Technological University,1600692110,Artificial Intelligence and Machine Learning,Status: University Autonomous Home University : Autonomous Institute,State Level,EWS,3725,98.8934469
CAP1,16121,"Shri. Anandrao Abitkar College of Engineering, Pal",1612124510,Computer Engineering,Status: Un-Aided Home University : Shivaji University,Home University Seats Allotted to Home University Candidates,DEFOPENS,117937,59.9607019
CAP1,16121,"Shri. Anandrao Abitkar College of Engineering, Pal",1612124510,Computer Engineering,Status: Un-Aided Home University : Shivaji University,Home University Seats Allotted to Home University Candidates,TFWS,172573,28.6767287
CAP1,16121,"Shri. Anandrao Abitkar College of Engineering, Pal",1612126310,Artificial Intelligence (AI) and Data Science,Status: Un-Aided Home University : Shivaji University,Home University Seats Allotted to Home University Candidates,DEFOPENS,110233,63.2914656
CAP1,16121,"Shri. Anandrao Abitkar College of Engineering, Pal",1612126310,Artificial Intelligence (AI) and Data Science,Status: Un-Aided Home University : Shivaji University,Home University Seats Allotted to Home University Candidates,TFWS,194423,10.7725189
CAP1,16121,"Shri. Anandrao Abitkar College of Engineering, Pal",1612161210,Mechanical Engineering,Status: Un-Aided Home University : Shivaji University,Home University Seats Allotted to Home University Candidates,EWS,186088,18.4184219
CAP1,16351,"Vidya Niketan Institute of Engineering & Technology, Lakhewadi",1635119110,Civil Engineering,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,TFWS,197204,7.8234926
CAP1,16351,"Vidya Niketan Institute of Engineering & Technology, Lakhewadi",1635124210,Computer Science and Engineering,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,TFWS,121417,58.2180677
CAP1,16351,"Vidya Niketan Institute of Engineering & Technology, Lakhewadi",1635124210,Computer Science and Engineering,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,EWS,165465,33.0802795
CAP1,16351,"Vidya Niketan Institute of Engineering & Technology, Lakhewadi",1635124210,Computer Science and Engineering,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,DEFOPENS,160985,36.1161649
CAP1,16351,"Vidya Niketan Institute of Engineering & Technology, Lakhewadi",1635137210,Electronics and Telecommunication Engg,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,TFWS,188332,16.1743072
CAP1,16351,"Vidya Niketan Institute of Engineering & Technology, Lakhewadi",1635192110,Artificial Intelligence and Machine Learning,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,TFWS,172762,28.6767287
CAP1,16351,"Vidya Niketan Institute of Engineering & Technology, Lakhewadi",1635192110,Artificial Intelligence and Machine Learning,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,EWS,187769,16.5233632
CAP1,16352,"Yashoda Mahadeo Kakade College of Engineering, Talegaon",1635224210,Computer Science and Engineering,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,TFWS,119032,59.1762367
CAP1,16352,"Yashoda Mahadeo Kakade College of Engineering, Talegaon",1635224210,Computer Science and Engineering,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,EWS,183652,19.8246656
CAP1,16352,"Yashoda Mahadeo Kakade College of Engineering, Talegaon",1635224210,Computer Science and Engineering,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,DEFOPENS,182208,21.5882968
CAP1,16352,"Yashoda Mahadeo Kakade College of Engineering, Talegaon",1635224610,Information Technology,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,TFWS,127676,55.1895416
CAP1,16352,"Yashoda Mahadeo Kakade College of Engineering, Talegaon",1635224610,Information Technology,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,EWS,179155,23.4132019
CAP1,16352,"Yashoda Mahadeo Kakade College of Engineering, Talegaon",1635237210,Electronics and Telecommunication Engg,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,TFWS,142760,47.1398578
CAP1,16352,"Yashoda Mahadeo Kakade College of Engineering, Talegaon",1635299510,Artificial Intelligence and Data Science,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,TFWS,118972,59.1762367
CAP1,16352,"Yashoda Mahadeo Kakade College of Engineering, Talegaon",1635299510,Artificial Intelligence and Data Science,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,EWS,185615,18.6473767
CAP1,16352,"Yashoda Mahadeo Kakade College of Engineering, Talegaon",1635299510,Artificial Intelligence and Data Science,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,DEFOPENS,197798,7.1923077
CAP1,16354,DNYANVILAS COLLEGE OF ENGINEERING,1635424510,Computer Engineering,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,TFWS,140472,49.1540892
CAP1,16354,DNYANVILAS COLLEGE OF ENGINEERING,1635424510,Computer Engineering,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,EWS,152051,42.6339209
CAP1,16354,DNYANVILAS COLLEGE OF ENGINEERING,1635424610,Information Technology,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,TFWS,188502,15.9545455
CAP1,16354,DNYANVILAS COLLEGE OF ENGINEERING,1635437210,Electronics and Telecommunication Engg,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,TFWS,196913,7.9877752
CAP1,16354,DNYANVILAS COLLEGE OF ENGINEERING,1635492110,Artificial Intelligence and Machine Learning,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,TFWS,157838,39.230205
CAP1,16354,DNYANVILAS COLLEGE OF ENGINEERING,1635492110,Artificial Intelligence and Machine Learning,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,EWS,194262,10.8523619
CAP1,16355,Audyogik Shikshan Mandal's Nextgen Technical Campus,1635524210,Computer Science and Engineering,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,DEFOPENS,111356,62.8632493
CAP1,16355,Audyogik Shikshan Mandal's Nextgen Technical Campus,1635524210,Computer Science and Engineering,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,TFWS,161217,36.1161649
CAP1,16355,Audyogik Shikshan Mandal's Nextgen Technical Campus,1635524210,Computer Science and Engineering,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,EWS,146555,45.3566434
CAP1,16355,Audyogik Shikshan Mandal's Nextgen Technical Campus,1635524610,Information Technology,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,TFWS,151687,42.7403863
CAP1,16355,Audyogik Shikshan Mandal's Nextgen Technical Campus,1635584410,Electronics and Computer Engineering,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,TFWS,165270,33.0802795
CAP1,16355,Audyogik Shikshan Mandal's Nextgen Technical Campus,1635592110,Artificial Intelligence and Machine Learning,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,TFWS,102798,66.2972028
CAP1,16355,Audyogik Shikshan Mandal's Nextgen Technical Campus,1635592110,Artificial Intelligence and Machine Learning,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,EWS,201370,3.2027737
CAP1,16357,MES MUKUNDDAS LOHIA COLLEGE OF ENGINEERING,1635724510,Computer Engineering,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,TFWS,59341,82.1319232
CAP1,16357,MES MUKUNDDAS LOHIA COLLEGE OF ENGINEERING,1635724510,Computer Engineering,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,EWS,152129,42.6339209
CAP1,16357,MES MUKUNDDAS LOHIA COLLEGE OF ENGINEERING,1635724610,Information Technology,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,DEFOPENS,114074,61.5619516
CAP1,16357,MES MUKUNDDAS LOHIA COLLEGE OF ENGINEERING,1635724610,Information Technology,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,TFWS,174017,28.2789485
CAP1,16357,MES MUKUNDDAS LOHIA COLLEGE OF ENGINEERING,1635737210,Electronics and Telecommunication Engg,Status: Un-Aided Home University : Savitribai Phule Pune University,Home University Seats Allotted to Home University Candidates,DEFOPENS,161694,36.0836122
